Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
UTC,0.0,0.0455,11.01,7.49,3.52,9.8675,1.6287,10.485,4
UTC,0.0,0.046,14.75,12.3,2.45,13.5225,1.0018,13.52,4
UTC,0.0,0.0075,12.02,9.08,2.94,10.7525,1.4818,10.955,4
UTC,0.0,0.0155,14.24,12.82,1.42,13.586,0.5203,13.53,5
UTC,0.0,0.032,16.01,13.65,2.36,14.89,0.9135,15.21,5
UTC,1.0,0.1242,3.32,2.91,0.41,3.102,0.1539,3.08,5
UTC,0.0,0.046,8.93,7.71,1.22,8.35,0.6122,8.41,3
UTC,0.33,0.5713,14.23,4.01,10.22,9.53,4.2703,10.865,6
UTC,0.0,0.0256,14.79,11.55,3.24,13.202,1.5504,13.44,5
UTC,0.0,0.0644,17.86,14.42,3.44,15.802,1.3891,15.27,5
UTC,0.0,0.0831,15.02,11.26,3.76,13.3625,1.602,13.585,4
UTC,0.0,0.0456,16.85,13.21,3.64,15.3125,1.5851,15.595,4
UTC,0.0,0.0512,14.5,12.21,2.29,13.055,1.0852,12.755,4
UTC,0.2,0.2131,15.04,3.98,11.06,11.888,4.5667,14.13,5
UTC,0.0,0.108,16.86,10.22,6.64,14.34,2.9467,15.14,4
UTC,0.0,0.1211,16.98,10.86,6.12,14.63,2.3589,15.48,5
UTC,0.0,0.0678,18.17,13.55,4.62,16.04,1.8126,16.23,5
UTC,0.0,0.0076,13.84,12.17,1.67,13.246,0.6632,13.36,5
UTC,0.0,0.1896,15.52,9.79,5.73,12.768,2.1929,12.64,5
UTC,0.0,0.0146,11.96,10.46,1.5,11.27,0.7391,11.64,5
UTC,0.0,0.1302,14.93,10.99,3.94,12.77,1.4665,12.63,5
UTC,0.0,0.0683,16.71,13.45,3.26,14.738,1.2467,14.46,5
UTC,0.0,0.1797,16.51,10.11,6.4,13.762,2.4542,14.58,5
UTC,0.0,0.0296,10.34,6.9,3.44,9.0,1.6338,9.38,4
UTC,0.0,0.0139,17.01,13.35,3.66,15.88,1.7092,16.58,4
UTC,0.0,0.0185,11.7,10.55,1.15,11.11,0.5756,11.08,3
UTC,0.0,0.0048,17.41,15.24,2.17,16.6425,0.9959,16.96,4
UTC,0.8,0.9433,10.24,3.48,6.76,5.126,2.9066,3.65,5
UTC,0.0,0.002,14.96,13.35,1.61,14.39,0.7508,14.625,4
UTC,0.0,0.1142,13.5,9.98,3.52,11.615,1.6879,11.49,4
UTC,0.0,0.2144,13.19,7.64,5.55,10.9133,2.9061,11.91,3
UTC,0.0,0.0001,6.92,6.92,0.0,6.92,,6.92,1
UTC,0.0,0.0738,15.04,11.7,3.34,13.38,1.6701,13.4,3
UTC,0.0,0.004,15.29,12.16,3.13,13.8325,1.671,13.94,4
UTC,0.0,0.3133,8.09,5.49,2.6,6.634,1.0877,6.1,5
UTC,0.2,0.6874,13.52,3.78,9.74,9.628,3.6772,10.72,5
UTC,0.0,0.1524,9.3,6.52,2.78,7.4175,1.2723,6.925,4
UTC,0.0,0.4468,8.64,4.76,3.88,6.165,1.7026,5.63,4
UTC,0.0,0.1448,18.2,11.32,6.88,15.2467,3.5418,16.22,3
UTC,0.2,0.2272,12.07,3.32,8.75,9.112,3.504,9.76,5
UTC,0.0,0.0042,19.38,15.89,3.49,17.0867,1.9867,15.99,3
UTC,0.0,0.0534,15.23,12.49,2.74,13.85,1.1305,13.84,4
UTC,0.0,0.0007,16.87,14.28,2.59,15.815,1.0879,15.96,6
UTC,0.0,0.04,15.58,13.29,2.29,14.1925,1.0428,13.95,4
UTC,0.0,0.0069,18.87,16.53,2.34,18.085,1.0639,18.47,4
UTC,0.0,0.0661,15.39,11.4,3.99,13.736,1.5361,13.88,5
UTC,0.0,0.0582,19.62,14.29,5.33,17.14,2.4691,17.325,4
UTC,0.0,0.0384,10.49,8.27,2.22,9.8025,1.0297,10.225,4
UTC,0.0,0.0149,17.68,14.09,3.59,16.534,1.4595,17.14,5
UTC,0.0,0.1355,15.0,9.91,5.09,13.004,1.8912,13.16,5
UTC,0.0,0.1199,15.01,10.75,4.26,13.155,1.7681,13.43,4
UTC,0.2,0.0703,13.94,7.81,6.13,12.15,2.4884,12.73,5
UTC,0.0,0.0207,16.99,15.15,1.84,15.924,0.71,15.69,5
UTC,0.0,0.0154,13.81,12.41,1.4,13.2125,0.5878,13.315,4
UTC,0.0,0.0131,16.21,14.49,1.72,15.405,0.7671,15.46,4
UTC,0.0,0.0215,15.76,13.88,1.88,14.875,0.7705,14.93,4
UTC,0.0,0.0391,13.09,10.72,2.37,12.19,1.0298,12.475,4
UTC,0.17,0.1302,12.92,6.91,6.01,10.8217,2.3061,11.67,6
UTC,0.5,0.2592,16.28,7.89,8.39,12.52,3.7722,12.955,4
UTC,0.33,0.0543,18.1,10.31,7.79,15.34,4.363,17.61,3
UTC,0.4,0.0015,17.04,13.79,3.25,15.918,1.392,16.48,5
UTC,0.25,0.1424,17.78,11.62,6.16,15.135,2.5795,15.57,4
UTC,0.33,0.1673,15.26,8.66,6.6,12.65,3.5097,14.03,3
UTC,0.4,0.0611,16.33,6.49,9.84,12.876,4.2813,15.01,5
UTC,0.67,0.2024,17.3,7.82,9.48,13.6567,5.1064,15.85,3
UTC,0.33,0.161,20.35,11.53,8.82,16.6367,4.5721,18.03,3
UTC,0.5,0.2542,17.85,11.1,6.75,14.475,4.773,14.475,2
UTC,0.0,0.0259,14.77,14.3,0.47,14.535,0.3323,14.535,2
UTC,0.75,0.0983,14.87,5.4,9.47,10.9725,4.5702,11.81,4
UTC,0.8,0.7223,16.14,5.52,10.62,9.166,4.2261,8.84,5
UTC,0.5,0.3731,16.02,5.79,10.23,12.1825,4.4703,13.46,4
UTC,0.75,0.0011,14.58,12.88,1.7,14.09,0.814,14.45,4
UTC,0.0,0.0035,16.78,15.7,1.08,16.35,0.5726,16.57,3
UTC,0.5,0.3382,14.02,8.48,5.54,11.25,3.9174,11.25,2
UTC,0.33,0.0603,14.6,10.82,3.78,13.1167,2.017,13.93,3
UTC,0.0,0.0209,15.75,13.57,2.18,14.8367,1.1321,15.19,3
UTC,0.33,0.0738,15.98,12.32,3.66,14.1667,1.8302,14.2,3
UTC,0.33,0.0021,15.14,14.54,0.6,14.8067,0.3055,14.74,3
UTC,0.6,0.0966,15.68,7.83,7.85,12.27,3.3405,12.37,5
UTC,0.0,0.0749,14.35,9.71,4.64,12.6,2.5213,13.74,3
UTC,0.0,0.0036,15.32,15.25,0.07,15.285,0.0495,15.285,2
UTC,0.67,0.2725,12.81,6.95,5.86,9.3833,3.0537,8.39,3
UTC,0.5,0.2866,16.51,10.0,6.51,13.255,4.6033,13.255,2
UTC,0.0,0.0116,15.43,15.2,0.23,15.315,0.1626,15.315,2
UTC,0.33,0.0187,16.25,9.75,6.5,14.0367,3.713,16.11,3
UTC,0.0,0.0,15.68,15.68,0.0,15.68,,15.68,1
UTC,0.0,0.0448,15.65,12.68,2.97,13.765,1.2993,13.365,4
UTC,0.0,0.0234,14.86,12.28,2.58,13.87,1.3907,14.47,3
UTC,0.25,0.0992,16.65,12.65,4.0,14.2625,1.9542,13.875,4
UTC,0.33,0.0223,17.45,14.97,2.48,16.3667,1.2693,16.68,3
UTC,0.2,0.0449,14.6,10.57,4.03,13.448,1.6343,14.08,5
UTC,0.0,0.0524,18.22,16.77,1.45,17.495,1.0253,17.495,2
UTC,0.0,0.0423,13.27,12.65,0.62,12.96,0.4384,12.96,2
UTC,0.33,0.0034,15.0,8.67,6.33,12.8833,3.6489,14.98,3
UTC,0.33,0.0166,15.83,13.34,2.49,14.8867,1.3502,15.49,3
UTC,0.33,0.1218,15.22,10.85,4.37,13.0467,2.1851,13.07,3
UTC,0.0,0.0192,17.15,16.68,0.47,16.915,0.3323,16.915,2
UTC,0.0,0.0244,16.44,15.89,0.55,16.165,0.3889,16.165,2
UTC,0.0,0.0877,17.78,15.47,2.31,16.625,1.6334,16.625,2
UTC,0.0,0.0,15.11,15.11,0.0,15.11,,15.11,1
UTC,0.0,0.0,15.66,15.66,0.0,15.66,,15.66,1
UTC,0.0,0.0,17.78,17.78,0.0,17.78,,17.78,1
UTC,0.0,0.0825,16.09,14.31,1.78,15.2,1.2587,15.2,2
UTC,0.0,0.0,16.99,16.99,0.0,16.99,,16.99,1
UTC,0.0,0.0,16.72,16.72,0.0,16.72,,16.72,1
UTC,0.0,0.0,16.59,16.59,0.0,16.59,,16.59,1
UTC,0.5,0.1956,16.47,8.52,7.95,12.845,3.6985,13.195,4
UTC,0.0,0.0,16.88,16.88,0.0,16.88,,16.88,1
UTC,0.0,0.0003,17.81,17.48,0.33,17.68,0.1758,17.75,3
UTC,0.8,0.5023,16.94,8.08,8.86,11.532,3.7203,9.68,5
UTC,0.75,0.1184,17.59,12.39,5.2,15.05,2.1996,15.11,4
UTC,0.6,0.1003,18.5,13.05,5.45,15.862,2.1008,15.68,5
UTC,0.33,0.0024,15.48,13.99,1.49,14.96,0.8408,15.41,3
UTC,0.5,0.0054,15.37,13.11,2.26,14.385,1.1244,14.53,4
UTC,0.75,0.4198,15.45,7.48,7.97,11.35,3.5042,11.235,4
UTC,0.25,0.0449,17.76,14.48,3.28,16.2525,1.3505,16.385,4
UTC,0.5,0.0002,16.72,10.28,6.44,14.805,3.071,16.11,4
UTC,0.5,0.0245,16.43,14.09,2.34,15.4875,0.9914,15.715,4
UTC,0.8,0.0796,16.71,11.64,5.07,14.24,2.3063,14.78,5
UTC,0.6,0.3652,16.99,8.39,8.6,12.548,3.6785,13.61,5
UTC,0.5,0.0903,17.35,9.94,7.41,14.84,3.3627,16.035,4
UTC,0.75,0.0123,16.73,15.18,1.55,15.9975,0.6355,16.04,4
UTC,0.5,0.0307,16.33,13.37,2.96,14.8825,1.4342,14.915,4
UTC,1.0,0.001,14.68,14.16,0.52,14.31,0.2479,14.2,4
UTC,0.25,0.1233,18.46,10.49,7.97,15.5425,3.5301,16.61,4
UTC,0.25,0.0363,14.59,12.05,2.54,13.6375,1.1002,13.955,4
UTC,0.33,0.0288,17.18,14.6,2.58,15.8233,1.2952,15.69,3
UTC,0.75,0.2382,17.25,9.89,7.36,13.4175,3.4146,13.265,4
UTC,0.67,0.0371,13.18,10.26,2.92,12.0833,1.5899,12.81,3
UTC,0.33,0.1004,16.39,7.96,8.43,13.37,4.6958,15.76,3
UTC,0.67,0.0103,16.12,12.78,3.34,14.9567,1.8865,15.97,3
UTC,0.4,0.0704,17.12,13.55,3.57,15.164,1.3704,14.77,5
UTC,1.0,0.0086,13.26,8.97,4.29,12.246,1.8426,13.05,5
UTC,0.33,0.0805,14.8,10.82,3.98,12.4667,2.077,11.78,3
UTC,0.33,0.0015,15.18,12.3,2.88,13.2667,1.657,12.32,3
UTC,0.25,0.1071,16.82,10.18,6.64,14.6,2.9985,15.7,4
UTC,0.0,0.0367,17.62,16.67,0.95,17.145,0.6718,17.145,2
UTC,0.0,0.0205,18.39,15.86,2.53,17.2667,1.2886,17.55,3
UTC,0.0,0.0485,14.75,13.87,0.88,14.31,0.6223,14.31,2
UTC,0.33,0.0586,16.73,13.1,3.63,14.75,1.8374,14.42,3
UTC,0.0,0.0103,17.7,15.16,2.54,16.1,1.3927,15.44,3
UTC,0.33,0.0614,17.18,13.46,3.72,15.3333,1.8601,15.36,3
UTC,0.0,0.0029,17.09,17.02,0.07,17.055,0.0495,17.055,2
UTC,0.75,0.327,15.47,6.86,8.61,11.1,4.2733,11.035,4
UTC,0.75,0.304,13.42,7.35,6.07,10.7425,2.5858,11.1,4
UTC,0.33,0.0331,16.6,13.08,3.52,15.2367,1.8893,16.03,3
UTC,0.0,0.0704,12.99,12.0,0.99,12.495,0.7,12.495,2
UTC,0.0,0.0,16.61,16.61,0.0,16.61,,16.61,1
UTC,0.0,0.01,17.65,17.39,0.26,17.52,0.1838,17.52,2
UTC,0.0,0.0013,16.1,15.32,0.78,15.81,0.4267,16.01,3
UTC,1.0,0.0059,13.57,13.48,0.09,13.525,0.0636,13.525,2
UTC,0.0,0.0,16.48,16.48,0.0,16.48,,16.48,1
UTC,0.67,0.0569,14.85,10.65,4.2,13.26,2.2782,14.28,3
UTC,1.0,0.0887,13.11,8.32,4.79,11.34,2.6283,12.59,3
UTC,0.6,0.5398,17.1,4.38,12.72,12.284,4.7931,13.57,5
UTC,0.33,0.0129,14.37,8.96,5.41,12.54,3.1006,14.29,3
UTC,0.5,0.1866,18.65,13.24,5.41,15.945,3.8254,15.945,2
UTC,0.33,0.1129,16.74,11.5,5.24,13.79,2.6816,13.13,3
UTC,0.0,0.0173,20.04,19.46,0.58,19.75,0.4101,19.75,2
UTC,0.0,0.0259,14.64,12.63,2.01,13.7433,1.0224,13.96,3
UTC,0.0,0.1292,18.31,14.7,3.61,16.505,2.5527,16.505,2
UTC,1.0,0.0157,16.79,14.62,2.17,15.9033,1.1381,16.3,3
UTC,0.25,0.2795,13.14,6.84,6.3,10.4975,2.7507,11.005,4
UTC,0.0,0.0062,14.01,13.07,0.94,13.6,0.4814,13.72,3
UTC,0.0,0.0235,15.55,13.63,1.92,14.495,0.7921,14.4,4
UTC,0.0,0.0389,15.51,14.73,0.78,15.12,0.5515,15.12,2
UTC,0.0,0.0,16.34,16.34,0.0,16.34,,16.34,1
UTC,0.0,0.0335,13.27,11.36,1.91,12.2467,0.9623,12.11,3
UTC,0.0,0.0,16.26,16.26,0.0,16.26,,16.26,1
UTC,0.0,0.0,15.23,15.23,0.0,15.23,,15.23,1
UTC,1.0,0.0185,15.98,14.04,1.94,14.9033,0.9874,14.69,3
UTC,0.0,0.0,15.41,15.41,0.0,15.41,,15.41,1
UTC,0.0,0.0,17.5,17.5,0.0,17.5,,17.5,1
UTC,0.0,0.0032,13.73,13.68,0.05,13.705,0.0354,13.705,2
UTC,1.0,0.0447,12.06,10.08,1.98,11.18,1.0082,11.4,3
UTC,0.0,0.0,15.02,15.02,0.0,15.02,,15.02,1
UTC,0.0,0.0638,17.61,15.96,1.65,16.785,1.1667,16.785,2
UTC,0.0,0.0,15.75,15.75,0.0,15.75,,15.75,1
UTC,1.0,0.0055,10.42,9.79,0.63,10.0467,0.3308,9.93,3
UTC,0.0,0.0597,16.83,15.42,1.41,16.125,0.997,16.125,2
UTC,0.0,0.0,19.36,19.36,0.0,19.36,,19.36,1
UTC,0.33,0.003,15.27,9.36,5.91,13.2933,3.4064,15.25,3
UTC,0.0,0.0,18.87,18.87,0.0,18.87,,18.87,1
UTC,1.0,0.0,11.4,11.4,0.0,11.4,,11.4,1
UTC,0.0,0.0,16.59,16.59,0.0,16.59,,16.59,1
UTC,0.0,0.0096,15.43,15.24,0.19,15.335,0.1344,15.335,2
UTC,0.0,0.0493,16.44,15.33,1.11,15.885,0.7849,15.885,2
UTC,0.0,0.0646,17.93,16.2,1.73,17.065,1.2233,17.065,2
UTC,0.0,0.0049,14.33,13.16,1.17,13.6033,0.6344,13.32,3
UTC,0.33,0.0793,12.65,8.07,4.58,10.98,2.5293,12.22,3
UTC,0.0,0.0,20.08,20.08,0.0,20.08,,20.08,1
UTC,0.0,0.069,16.15,14.65,1.5,15.4,1.0607,15.4,2
UTC,0.0,0.1291,15.96,13.22,2.74,14.59,1.9375,14.59,2
UTC,1.0,0.0322,15.42,13.11,2.31,14.2167,1.158,14.12,3
UTC,0.0,0.0,19.84,19.84,0.0,19.84,,19.84,1
UTC,0.0,0.0,13.47,13.47,0.0,13.47,,13.47,1
UTC,0.0,0.0,14.92,14.92,0.0,14.92,,14.92,1
UTC,0.33,0.3938,14.33,6.69,7.64,10.9467,3.8942,11.82,3
UTC,0.0,0.0,14.36,14.36,0.0,14.36,,14.36,1
UTC,1.0,0.0,17.41,17.41,0.0,17.41,,17.41,1
UTC,0.0,0.0,15.3,15.3,0.0,15.3,,15.3,1
UTC,0.0,0.0,14.37,14.37,0.0,14.37,,14.37,1
UTC,0.0,0.0245,16.25,15.71,0.54,15.98,0.3818,15.98,2
UTC,1.0,0.0801,11.8,10.87,0.93,11.335,0.6576,11.335,2
UTC,0.0,0.0,16.55,16.55,0.0,16.55,,16.55,1
UTC,0.0,0.0196,14.62,14.27,0.35,14.445,0.2475,14.445,2
UTC,0.0,0.0,14.88,14.88,0.0,14.88,,14.88,1
UTC,0.0,0.0472,11.82,11.27,0.55,11.545,0.3889,11.545,2
UTC,0.0,0.0,17.4,17.4,0.0,17.4,,17.4,1
UTC,1.0,0.0,15.67,15.67,0.0,15.67,,15.67,1
UTC,1.0,0.0587,11.81,9.68,2.13,10.6633,1.0744,10.5,3
UTC,0.0,0.1384,13.78,11.59,2.19,12.685,1.5486,12.685,2
UTC,1.0,0.0416,15.49,13.05,2.44,14.208,0.9032,14.37,5
UTC,0.0,0.0119,12.91,11.59,1.32,12.12,0.6974,11.86,3
UTC,0.0,0.005,13.28,11.34,1.94,12.01,1.1004,11.41,3
UTC,1.0,0.0712,11.77,9.64,2.13,10.694,0.7735,10.59,5
UTC,0.0,0.0021,15.09,15.05,0.04,15.07,0.0283,15.07,2
UTC,0.0,0.0,16.93,16.93,0.0,16.93,,16.93,1
UTC,0.0,0.0,16.87,16.87,0.0,16.87,,16.87,1
UTC,1.0,0.2321,13.16,4.89,8.27,10.5375,3.8152,12.05,4
UTC,0.0,0.0,12.93,12.93,0.0,12.93,,12.93,1
UTC,0.0,0.0,12.57,12.57,0.0,12.57,,12.57,1
UTC,0.0,0.0167,18.95,18.45,0.5,18.7,0.3536,18.7,2
UTC,0.0,0.0,15.89,15.89,0.0,15.89,,15.89,1
UTC,0.0,0.0789,15.05,13.56,1.49,14.305,1.0536,14.305,2
UTC,1.0,0.0,11.94,11.94,0.0,11.94,,11.94,1
UTC,1.0,0.0343,13.68,11.53,2.15,12.69,0.946,12.775,4
UTC,0.0,0.0,15.21,15.21,0.0,15.21,,15.21,1
UTC,1.0,0.0097,12.39,10.66,1.73,11.6175,0.857,11.71,4
UTC,1.0,0.0486,12.69,10.25,2.44,11.0525,1.1094,10.635,4
UTC,0.5,0.0523,12.49,11.81,0.68,12.15,0.4808,12.15,2
UTC,0.5,0.2979,13.92,9.11,4.81,11.515,3.4012,11.515,2
UTC,0.0,0.0,13.03,13.03,0.0,13.03,,13.03,1
UTC,0.0,0.0,14.74,14.74,0.0,14.74,,14.74,1
UTC,1.0,0.0318,17.47,14.78,2.69,16.2275,1.1089,16.33,4
UTC,0.0,0.0307,12.16,9.87,2.29,11.2933,1.2423,11.85,3
UTC,0.2,0.181,15.63,10.6,5.03,12.858,1.8386,12.66,5
UTC,0.0,0.0,15.92,15.92,0.0,15.92,,15.92,1
UTC,0.0,0.0,17.93,17.93,0.0,17.93,,17.93,1
UTC,0.5,0.2692,13.94,9.58,4.36,11.76,3.083,11.76,2
UTC,0.0,0.0149,15.4,13.59,1.81,14.65,0.944,14.96,3
UTC,0.0,0.0,17.81,17.81,0.0,17.81,,17.81,1
UTC,0.0,0.0,17.57,17.57,0.0,17.57,,17.57,1
UTC,0.0,0.0,14.59,14.59,0.0,14.59,,14.59,1
UTC,1.0,0.0,17.15,17.15,0.0,17.15,,17.15,1
UTC,0.0,0.0008,12.05,12.04,0.01,12.045,0.0071,12.045,2
UTC,0.0,0.0,13.68,13.68,0.0,13.68,,13.68,1
UTC,0.0,0.0,14.5,14.5,0.0,14.5,,14.5,1
UTC,1.0,0.0,12.42,12.42,0.0,12.42,,12.42,1
UTC,0.0,0.0,10.42,10.42,0.0,10.42,,10.42,1
UTC,1.0,0.0001,9.76,9.76,0.0,9.76,,9.76,1
UTC,0.0,0.0,14.26,14.26,0.0,14.26,,14.26,1
UTC,0.0,0.0,11.22,11.22,0.0,11.22,,11.22,1
UTC,1.0,0.0,13.95,13.95,0.0,13.95,,13.95,1
UTC,1.0,0.2646,8.75,6.24,2.51,7.37,0.966,7.29,5
UTC,0.4,0.087,10.19,8.28,1.91,9.236,0.6958,9.11,5
UTC,0.33,0.0069,9.63,8.7,0.93,9.2933,0.5154,9.55,3
UTC,0.5,0.0328,11.58,8.92,2.66,9.655,1.2857,9.06,4
UTC,0.2,0.0305,20.1,14.76,5.34,18.432,2.1336,19.22,5
UTC,0.6,0.3725,22.47,10.26,12.21,14.58,5.8837,10.52,5
UTC,1.0,0.16,12.8,8.91,3.89,10.7767,1.9497,10.62,3
UTC,0.25,0.0123,21.68,18.71,2.97,20.62,1.3114,21.045,4
UTC,0.75,0.2238,22.69,10.16,12.53,14.425,5.6184,12.425,4
UTC,0.33,0.005,20.29,15.76,4.53,18.21,1.784,17.99,6
UTC,0.2,0.076,21.04,12.5,8.54,18.034,3.3288,18.41,5
UTC,0.0,0.0002,20.34,19.95,0.39,20.06,0.1874,19.975,4
UTC,0.5,0.0071,17.1,15.18,1.92,16.1133,0.783,15.945,6
UTC,0.6,0.3187,17.1,6.08,11.02,11.776,5.0089,12.84,5
UTC,0.2,0.0073,20.89,18.94,1.95,19.964,0.7696,19.74,5
UTC,0.5,0.1651,22.13,15.39,6.74,18.76,4.7659,18.76,2
UTC,0.0,0.0022,23.29,22.02,1.27,22.73,0.5352,22.97,5
UTC,0.0,0.0014,21.58,20.64,0.94,21.0267,0.4917,20.86,3
UTC,0.8,0.0117,19.29,16.47,2.82,18.028,1.3422,18.67,5
UTC,0.5,0.306,22.51,5.86,16.65,13.8975,8.8296,13.61,4
UTC,0.5,0.0863,19.48,16.75,2.73,18.115,1.9304,18.115,2
UTC,0.0,0.1332,21.94,9.92,12.02,14.81,6.137,10.99,5
UTC,0.4,0.0506,20.64,15.89,4.75,18.638,1.7737,19.06,5
UTC,0.83,0.0201,19.4,14.42,4.98,17.8383,1.7869,18.21,6
UTC,0.0,0.0025,20.03,19.06,0.97,19.5033,0.4903,19.42,3
UTC,0.67,0.1285,20.56,10.67,9.89,17.2733,3.4379,17.97,6
UTC,0.5,0.0332,20.0,16.54,3.46,18.47,1.438,18.67,4
UTC,0.0,0.1285,19.13,12.69,6.44,16.1133,3.2392,16.52,3
UTC,0.67,0.2402,19.26,8.64,10.62,15.0483,3.6856,15.795,6
UTC,0.25,0.0038,22.02,19.52,2.5,21.16,1.1421,21.55,4
UTC,0.4,0.0936,20.79,6.9,13.89,16.418,5.82,19.42,5
UTC,0.0,0.0292,22.57,19.2,3.37,20.636,1.366,20.61,5
UTC,0.6,0.108,20.45,6.56,13.89,14.694,6.0477,16.15,5
UTC,0.0,0.0067,19.89,18.22,1.67,18.968,0.7533,18.8,5
UTC,0.33,0.0677,22.51,12.26,10.25,18.7867,5.6709,21.59,3
UTC,0.25,0.0549,23.7,18.2,5.5,21.03,2.2487,21.11,4
UTC,0.25,0.0615,19.24,13.34,5.9,16.97,2.6064,17.65,4
UTC,0.5,0.1275,22.29,17.01,5.28,19.65,3.7335,19.65,2
UTC,0.5,0.0681,22.49,19.62,2.87,21.055,2.0294,21.055,2
UTC,0.75,0.0674,20.92,11.38,9.54,17.47,4.3489,18.79,4
UTC,0.5,0.0367,23.0,13.44,9.56,20.11,4.4902,22.0,4
UTC,0.2,0.0067,21.66,18.75,2.91,20.4,1.253,20.64,5
UTC,0.0,0.02,21.15,18.61,2.54,19.632,1.0843,19.25,5
UTC,0.0,0.0229,23.4,19.77,3.63,21.6467,1.8181,21.77,3
UTC,0.0,0.0,20.91,20.91,0.0,20.91,,20.91,1
UTC,0.8,0.0851,19.5,11.93,7.57,16.814,2.9317,17.21,5
UTC,0.6,0.1366,18.21,7.83,10.38,14.874,4.1803,16.54,5
UTC,0.67,0.0922,19.74,12.65,7.09,15.4733,3.7589,14.03,3
UTC,0.33,0.0004,21.93,19.73,2.2,21.19,1.2644,21.91,3
UTC,0.0,0.0513,21.14,19.23,1.91,20.185,1.3506,20.185,2
UTC,0.0,0.0032,20.84,18.73,2.11,19.915,1.0293,20.045,4
UTC,0.75,0.3589,20.41,9.87,10.54,14.4,4.9024,13.66,4
UTC,0.0,0.0,15.37,15.37,0.0,15.37,,15.37,1
UTC,0.5,0.0818,18.29,16.01,2.28,17.15,1.6122,17.15,2
UTC,0.8,0.186,18.54,4.99,13.55,11.68,6.3695,10.99,5
UTC,1.0,0.1527,17.57,11.15,6.42,14.01,3.2667,13.31,3
UTC,0.6,0.0156,18.55,8.38,10.17,15.88,4.2604,17.19,5
UTC,0.0,0.0244,19.82,13.88,5.94,17.7133,3.3252,19.44,3
UTC,0.5,0.0328,20.27,15.97,4.3,18.54,1.8798,18.96,4
UTC,0.33,0.0058,17.61,16.26,1.35,16.8267,0.7006,16.61,3
UTC,0.5,0.2365,18.54,6.94,11.6,14.5775,5.2135,16.415,4
UTC,0.25,0.0084,18.58,13.49,5.09,17.1225,2.4372,18.21,4
UTC,0.5,0.0373,19.76,6.55,13.21,16.2775,6.4881,19.4,4
UTC,0.75,0.2204,19.17,10.58,8.59,13.9275,3.6772,12.98,4
UTC,0.33,0.0056,20.04,16.77,3.27,17.9133,1.8435,16.93,3
UTC,0.5,0.311,19.93,8.28,11.65,14.82,4.8796,17.1,6
UTC,0.33,0.0798,18.02,4.33,13.69,13.3267,7.7938,17.63,3
UTC,0.8,0.0003,16.86,7.41,9.45,14.562,4.0662,16.6,5
UTC,0.5,0.0222,19.51,8.6,10.91,14.8483,4.6622,15.59,6
UTC,0.5,0.0577,19.03,17.29,1.74,18.16,1.2304,18.16,2
UTC,0.4,0.1449,18.56,9.38,9.18,14.648,4.2431,16.93,5
UTC,0.2,0.0211,16.23,6.14,10.09,13.49,4.3046,15.82,5
UTC,0.2,0.0028,15.64,15.05,0.59,15.282,0.249,15.16,5
UTC,0.2,0.0065,16.44,13.36,3.08,15.166,1.374,15.55,5
UTC,0.0,0.098,17.13,11.27,5.86,14.744,2.438,15.91,5
UTC,1.0,0.1732,19.59,11.53,8.06,16.0033,4.1025,16.89,3
UTC,1.0,0.0694,16.11,14.61,1.5,15.36,1.0607,15.36,2
UTC,1.0,0.2512,18.08,7.01,11.07,13.6575,4.9327,14.77,4
UTC,0.5,0.1053,19.33,16.05,3.28,17.69,2.3193,17.69,2
UTC,0.67,0.0136,19.87,17.36,2.51,18.8233,1.3058,19.24,3
UTC,1.0,0.0062,21.14,19.47,1.67,20.23,0.845,20.08,3
UTC,0.33,0.0211,23.87,10.88,12.99,19.4567,7.4287,23.62,3
UTC,0.33,0.0506,22.84,11.74,11.1,18.9267,6.2321,22.2,3
UTC,0.6,0.0694,22.25,10.5,11.75,15.542,5.9557,12.4,5
UTC,1.0,0.1302,19.65,15.46,4.19,17.555,2.9628,17.555,2
UTC,0.4,0.0325,22.51,10.17,12.34,17.642,6.0573,21.33,5
UTC,0.4,0.0298,20.5,17.03,3.47,18.944,1.2754,18.93,5
UTC,0.6,0.2689,17.5,7.06,10.44,14.006,4.0614,15.53,5
UTC,0.0,0.0038,20.23,18.99,1.24,19.67,0.6286,19.79,3
UTC,0.0,0.0013,21.85,20.88,0.97,21.27,0.5122,21.08,3
UTC,0.4,0.0998,14.64,6.55,8.09,11.792,3.3526,13.02,5
UTC,0.75,0.2131,20.91,9.4,11.51,14.8275,6.1045,14.5,4
UTC,0.0,0.0192,23.53,20.6,2.93,21.874,1.1975,22.08,5
UTC,0.0,0.0011,20.97,20.93,0.04,20.95,0.0283,20.95,2
UTC,0.67,0.0026,19.78,18.05,1.73,19.1567,0.961,19.64,3
UTC,1.0,0.0178,19.82,15.58,4.24,18.2733,2.3411,19.42,3
UTC,1.0,0.4195,18.08,7.7,10.38,12.5275,4.9392,12.165,4
UTC,0.33,0.0158,20.13,17.6,2.53,18.7267,1.2875,18.45,3
UTC,0.8,0.1473,22.31,8.4,13.91,16.226,6.2325,18.21,5
UTC,0.75,0.011,17.13,15.44,1.69,16.2575,0.8194,16.23,4
UTC,0.0,0.1078,19.76,9.21,10.55,16.85,4.3172,18.24,5
