Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
UTC,0.75,0.0674,10.39,8.58,1.81,9.4675,0.8115,9.45,4
UTC,0.6,0.104,10.74,4.27,6.47,8.58,2.7622,9.97,5
UTC,0.6,0.0601,9.88,8.14,1.74,8.64,0.7066,8.41,5
UTC,0.8,0.0996,9.38,7.29,2.09,8.16,0.9767,7.61,5
UTC,0.8,0.6647,9.53,3.96,5.57,7.406,2.0659,7.93,5
UTC,0.8,0.9884,10.52,3.74,6.78,7.158,2.5049,7.36,5
UTC,0.6,0.2093,9.54,6.38,3.16,7.85,1.4238,7.77,5
UTC,0.6,0.1552,9.94,7.64,2.3,8.64,0.9068,8.77,5
UTC,0.4,0.8177,9.34,3.65,5.69,6.996,2.0662,7.35,5
UTC,0.75,0.0811,10.88,8.83,2.05,9.7975,0.9197,9.74,4
UTC,0.4,0.1874,11.07,7.91,3.16,9.212,1.1553,9.02,5
UTC,0.8,0.0723,10.37,8.81,1.56,9.294,0.6503,9.02,5
UTC,0.4,0.7744,9.9,3.68,6.22,7.396,2.2865,7.81,5
UTC,0.83,0.5743,8.88,3.38,5.5,6.7867,2.0114,7.46,6
UTC,0.83,1.2657,7.32,2.33,4.99,5.1017,1.6497,5.455,6
UTC,1.0,0.5265,10.2,5.45,4.75,7.858,1.734,8.17,5
UTC,0.6,0.2696,9.06,6.43,2.63,7.558,0.9821,7.29,5
UTC,0.6,0.3187,7.79,5.1,2.69,6.614,0.996,6.77,5
UTC,0.6,0.0502,8.27,7.05,1.22,7.782,0.4495,7.86,5
UTC,0.8,0.1583,10.56,6.75,3.81,9.164,1.4586,9.29,5
UTC,0.4,0.363,7.82,5.26,2.56,6.472,0.9713,6.7,5
UTC,0.6,0.692,10.12,5.19,4.93,7.298,2.0499,7.74,5
UTC,0.6,0.5414,9.89,4.29,5.6,7.866,2.1088,8.38,5
UTC,0.8,0.2879,8.75,5.99,2.76,7.366,1.0442,7.55,5
UTC,0.67,0.1286,10.15,7.39,2.76,8.965,0.9691,9.125,6
UTC,0.67,0.3231,10.1,6.59,3.51,8.0783,1.1588,7.895,6
UTC,0.2,0.0202,9.21,7.46,1.75,8.5,0.892,9.11,5
UTC,0.8,0.4165,10.64,5.88,4.76,8.514,1.7219,8.49,5
UTC,0.8,0.2958,9.22,6.18,3.04,7.358,1.1295,7.14,5
Brevis,0.83,0.2502,11.7,6.5,5.2,9.2167,1.9177,9.05,6
Brevis,0.83,0.2552,11.2,6.4,4.8,8.6333,2.1445,8.5,6
Brevis,0.83,0.3464,11.1,7.1,4.0,8.8,1.5362,8.85,6
Brevis,0.67,0.5358,11.9,5.6,6.3,8.85,2.3931,9.6,6
Brevis,0.83,0.0895,9.8,7.5,2.3,8.5833,0.9109,8.45,6
Brevis,0.5,0.0003,9.8,6.2,3.6,8.6833,1.4892,9.4,6
Brevis,0.67,0.4054,11.1,6.3,4.8,8.4667,1.9149,8.5,6
Brevis,0.83,0.4443,9.6,5.5,4.1,7.5667,1.4787,7.75,6
Brevis,0.8,0.3374,11.8,5.6,6.2,9.76,2.3985,10.5,5
Brevis,0.83,0.7285,11.3,4.5,6.8,8.0,2.2663,7.9,6
Brevis,0.83,0.0674,11.3,9.0,2.3,10.2833,0.84,10.5,6
Brevis,0.67,0.2528,11.5,4.6,6.9,9.0833,2.7257,10.3,6
Brevis,0.75,0.2311,9.0,6.4,2.6,7.275,1.2038,6.85,4
Brevis,1.0,0.0956,7.5,6.0,1.5,6.775,0.6946,6.8,4
Brevis,0.8,0.812,8.9,4.4,4.5,6.42,1.788,6.7,5
Brevis,0.83,0.5927,8.8,4.5,4.3,6.7167,1.5549,6.9,6
Brevis,0.67,0.3918,10.5,4.4,6.1,8.4167,2.1967,9.3,6
Brevis,0.67,0.4602,8.5,3.5,5.0,6.2167,2.0094,6.55,6
Brevis,1.0,0.3748,9.8,4.2,5.6,6.9667,2.1584,6.35,6
Brevis,1.0,1.0768,9.7,2.8,6.9,6.05,2.543,5.35,6
Brevis,0.6,0.3557,9.8,6.5,3.3,7.72,1.3027,7.5,5
Brevis,0.67,0.5867,9.8,4.2,5.6,7.4667,1.9138,7.65,6
Brevis,1.0,1.0625,10.3,4.2,6.1,6.6667,2.2624,6.45,6
Brevis,1.0,0.8227,8.0,3.7,4.3,5.9167,1.5804,6.3,6
Brevis,0.6,0.3926,10.3,6.1,4.2,8.06,1.7155,7.9,5
Brevis,0.6,0.0458,8.6,6.0,2.6,7.58,1.0756,7.7,5
Brevis,0.83,0.4282,10.4,3.8,6.6,7.1833,3.0864,7.4,6
Brevis,0.67,0.4044,9.9,4.9,5.0,7.9167,1.6905,8.15,6
Brevis,0.5,0.136,10.6,8.2,2.4,9.25,0.8758,9.35,6
Brevis,1.0,0.134,10.2,7.4,2.8,8.85,1.054,8.9,6
Brevis,0.83,0.3729,9.8,5.3,4.5,8.0,1.4805,8.25,6
Brevis,0.83,0.5165,9.5,4.5,5.0,7.2833,1.8422,7.45,6
Brevis,1.0,0.1324,9.6,4.3,5.3,8.0143,1.7883,8.6,7
Brevis,0.67,0.0789,9.5,6.1,3.4,8.3,1.2696,8.55,6
Brevis,0.67,0.3089,9.7,5.5,4.2,8.05,1.4502,8.4,6
Brevis,0.83,0.4504,9.6,5.2,4.4,7.3833,1.8606,7.65,6
Brevis,0.83,0.1049,9.4,7.5,1.9,8.25,0.6473,8.25,6
Brevis,0.6,0.0483,10.0,5.1,4.9,8.62,2.0266,9.3,5
Brevis,0.6,0.2707,11.3,7.5,3.8,9.28,1.5659,9.8,5
Brevis,0.67,0.2128,8.6,5.2,3.4,7.2,1.2017,7.25,6
Brevis,0.67,0.0586,8.8,7.3,1.5,8.1333,0.5317,8.2,6
Brevis,0.6,0.0658,9.5,7.7,1.8,8.8,0.6782,9.0,5
Brevis,0.67,0.1214,9.4,7.7,1.7,8.3,0.6512,8.2,6
Brevis,1.0,0.0475,8.9,5.9,3.0,7.75,1.2566,8.15,6
Brevis,0.86,0.0218,11.5,7.5,4.0,10.2857,1.3284,10.5,7
Brevis,1.0,0.0991,10.8,8.5,2.3,9.72,0.8468,9.9,5
Brevis,0.83,0.3425,11.6,7.1,4.5,9.2,1.6371,9.35,6
Brevis,1.0,0.2021,11.3,8.0,3.3,9.45,1.2012,9.15,6
Brevis,0.86,0.3632,13.6,8.0,5.6,10.0429,1.8119,9.8,7
Brevis,0.67,0.1072,11.4,9.0,2.4,10.0833,0.8183,10.0,6
Brevis,0.8,0.0004,11.6,5.6,6.0,9.34,2.4956,9.4,5
Brevis,0.8,0.3904,10.6,6.5,4.1,8.0,1.5859,7.8,5
Brevis,0.83,0.498,14.1,4.7,9.4,9.65,3.9647,10.6,6
Brevis,0.83,0.1811,11.5,8.6,2.9,9.6333,1.0746,9.55,6
Brevis,1.0,0.2785,13.3,4.7,8.6,9.66,4.1125,12.0,5
Brevis,0.83,0.0602,10.6,4.9,5.7,8.1333,2.2277,8.15,6
Brevis,0.83,0.2767,13.9,8.5,5.4,11.05,1.9045,10.8,6
Brevis,0.5,0.0003,12.3,8.5,3.8,10.6,1.5007,10.4,6
Brevis,0.8,0.0982,11.2,5.0,6.2,8.84,2.5116,8.6,5
Brevis,1.0,0.3659,12.9,7.5,5.4,9.94,2.2919,10.3,5
Brevis,0.83,0.0868,13.0,10.4,2.6,11.55,0.8758,11.35,6
Brevis,0.67,0.2056,13.1,9.0,4.1,10.8,1.5362,10.7,6
Brevis,0.67,0.1832,11.2,5.9,5.3,9.2,1.8655,9.3,6
Brevis,1.0,0.063,9.5,5.8,3.7,8.6667,1.4152,9.2,6
Brevis,0.67,0.0894,12.5,8.6,3.9,11.0333,1.3866,11.3,6
Brevis,0.67,0.406,12.7,5.4,7.3,9.7667,2.6576,10.65,6
Brevis,0.67,0.4579,14.7,6.5,8.2,10.7,3.119,11.3,6
Brevis,0.83,0.4935,10.3,5.8,4.5,7.8667,1.5832,7.65,6
Brevis,1.0,0.3366,12.3,5.5,6.8,9.5333,2.5905,10.4,6
Brevis,1.0,0.2868,13.0,4.8,8.2,9.44,3.9941,11.7,5
Brevis,0.83,0.154,12.3,5.5,6.8,9.7167,2.6294,10.05,6
Brevis,0.83,0.066,10.8,7.7,3.1,9.7333,1.1843,10.2,6
Brevis,0.67,0.1044,12.6,7.5,5.1,11.0167,1.8258,11.55,6
Brevis,0.5,0.1634,12.8,7.3,5.5,10.75,1.9066,10.95,6
Brevis,0.67,0.4776,13.4,7.0,6.4,9.7667,2.3483,9.3,6
Brevis,0.75,0.1032,14.3,11.0,3.3,12.375,1.4431,12.1,4
Brevis,0.8,0.2985,13.5,8.0,5.5,10.78,2.0693,10.8,5
Brevis,0.83,0.2499,12.8,5.7,7.1,10.15,2.5689,10.8,6
Brevis,0.75,0.095,13.2,10.2,3.0,11.75,1.2288,11.8,4
Brevis,0.5,0.1259,12.8,9.5,3.3,10.9,1.3832,10.65,4
Brevis,0.6,0.0391,13.6,8.8,4.8,12.0,2.1307,13.4,5
Brevis,1.0,0.0923,11.9,8.3,3.6,10.7,1.2442,11.0,6
Brevis,1.0,0.0561,14.5,10.5,4.0,13.22,1.5707,13.6,5
Brevis,0.6,0.1072,12.6,8.2,4.4,10.9,1.7972,11.6,5
Brevis,0.83,0.0002,12.6,7.7,4.9,11.3833,1.8925,12.1,6
Brevis,1.0,0.0415,11.2,5.4,5.8,9.3667,2.3939,10.5,6
Brevis,0.4,0.0329,13.5,11.0,2.5,12.34,1.0237,12.2,5
Brevis,1.0,0.4063,13.5,5.5,8.0,10.74,3.055,11.7,5
Brevis,1.0,0.0418,14.4,4.0,10.4,10.25,4.6719,11.85,6
Brevis,0.83,0.1576,13.1,5.5,7.6,9.8667,3.0164,10.15,6
Brevis,0.67,0.1622,12.8,8.2,4.6,10.9167,1.5968,11.2,6
Brevis,0.83,0.4035,12.7,6.5,6.2,9.5667,1.9906,9.7,6
Brevis,1.0,0.0329,13.4,7.0,6.4,10.7,2.6698,11.25,6
Brevis,0.83,0.2177,12.9,8.0,4.9,10.65,1.6718,10.65,6
Brevis,0.75,0.0936,13.5,10.5,3.0,11.9,1.241,11.8,4
Brevis,0.67,0.2001,14.0,5.5,8.5,9.8333,3.4869,9.7,6
Brevis,0.6,0.0815,16.6,12.8,3.8,13.96,1.5274,13.3,5
Brevis,0.83,0.358,18.0,8.5,9.5,13.35,3.3798,13.9,6
Brevis,0.75,0.1763,14.9,9.4,5.5,12.725,2.3429,13.3,4
Brevis,0.75,0.0351,13.8,11.9,1.9,12.725,0.9287,12.6,4
Brevis,0.8,0.3591,16.6,8.6,8.0,12.42,3.138,12.5,5
Brevis,0.67,0.0189,15.8,9.0,6.8,13.3833,2.4975,13.55,6
Brevis,0.67,0.4444,13.2,7.2,6.0,9.7167,2.574,9.6,6
Brevis,0.83,0.1843,12.5,8.3,4.2,10.3167,1.6351,10.25,6
Brevis,0.83,0.0797,15.5,6.8,8.7,13.1167,3.2811,14.45,6
Brevis,0.5,0.0167,15.7,8.8,6.9,13.75,2.8655,15.35,6
Brevis,0.8,0.4815,16.7,8.1,8.6,11.16,4.0222,8.7,5
Brevis,0.67,0.179,15.2,7.1,8.1,12.4167,2.9219,13.3,6
Brevis,1.0,0.1006,14.9,6.1,8.8,10.8714,4.0086,12.7,7
Brevis,0.8,0.176,15.0,8.1,6.9,12.28,2.8119,13.4,5
Brevis,0.33,0.0515,17.6,13.8,3.8,15.4667,1.9425,15.0,3
Brevis,1.0,0.5121,14.3,7.5,6.8,10.06,2.916,9.2,5
Brevis,0.67,0.2762,16.6,7.6,9.0,12.3,3.7288,12.8,6
Brevis,0.8,0.0202,13.6,9.2,4.4,11.86,2.0948,13.0,5
Brevis,1.0,0.0099,15.1,13.0,2.1,14.3333,1.159,14.9,3
Brevis,0.75,0.2562,17.0,9.9,7.1,13.175,2.9262,12.9,4
Brevis,1.0,0.0896,15.0,11.6,3.4,12.975,1.466,12.65,4
Brevis,0.8,0.4297,15.5,7.2,8.3,11.22,3.5153,11.9,5
Brevis,1.0,0.1338,12.3,9.1,3.2,10.72,1.2969,11.2,5
Brevis,1.0,0.0369,15.1,12.1,3.0,13.7,1.2166,13.5,5
Brevis,0.67,0.3189,15.0,8.0,7.0,11.65,2.2993,11.95,6
Brevis,1.0,0.0679,14.2,7.8,6.4,11.9667,2.4509,12.7,6
Brevis,1.0,0.3499,14.7,10.5,4.2,11.9,2.4249,10.5,3
Brevis,0.75,0.0056,13.4,12.1,1.3,12.825,0.6292,12.9,4
Brevis,1.0,0.4278,15.0,6.4,8.6,11.15,2.9791,11.65,6
Brevis,0.8,0.2047,12.8,8.0,4.8,10.46,2.0057,10.7,5
Brevis,0.6,0.1187,16.0,10.3,5.7,13.84,2.1893,14.5,5
Brevis,1.0,0.3171,14.9,7.0,7.9,11.12,3.7399,12.9,5
Brevis,0.67,0.1611,17.2,10.0,7.2,13.85,3.0742,14.65,6
Brevis,0.67,0.2509,17.6,9.2,8.4,13.7667,2.843,13.6,6
Brevis,0.75,0.0442,14.6,10.0,4.6,12.825,2.1203,13.35,4
Brevis,0.8,0.2485,16.3,8.1,8.2,12.5,3.8112,14.4,5
Brevis,0.75,0.0219,11.9,10.0,1.9,11.1,0.8756,11.25,4
Brevis,0.6,0.1521,12.5,6.7,5.8,10.8,2.3345,11.6,5
Brevis,1.0,0.4467,14.1,6.7,7.4,10.4,5.2326,10.4,2
Brevis,1.0,0.3983,12.1,6.5,5.6,9.48,2.1476,10.0,5
Brevis,1.0,0.1447,14.5,8.7,5.8,11.85,2.5082,12.65,6
Brevis,0.6,0.1921,15.9,10.7,5.2,13.0,1.9468,12.6,5
Brevis,0.67,0.2565,14.0,8.3,5.7,11.3333,2.8676,11.7,3
Brevis,1.0,0.397,14.8,7.7,7.1,11.18,2.544,10.8,5
Brevis,1.0,0.1284,14.6,9.7,4.9,12.5667,2.5541,13.4,3
Brevis,0.6,0.0699,16.4,10.5,5.9,13.14,2.8219,11.5,5
Brevis,0.67,0.2389,16.0,8.4,7.6,11.3333,3.35,9.95,6
Brevis,0.5,0.1,16.3,12.3,4.0,13.95,1.7311,13.6,4
Brevis,1.0,0.1792,7.5,5.9,1.6,6.4167,0.5742,6.3,6
Brevis,0.83,0.5019,8.8,5.2,3.6,6.2667,1.2987,5.9,6
Brevis,0.67,0.5556,9.0,6.5,2.5,7.3333,1.4434,6.5,3
Brevis,0.8,0.7898,9.2,4.7,4.5,6.36,1.8284,6.4,5
Brevis,0.83,0.514,8.0,5.3,2.7,6.0333,1.0231,5.55,6
Brevis,0.67,0.4871,9.7,5.2,4.5,7.5667,2.2591,7.8,3
Brevis,0.8,0.7081,8.9,4.7,4.2,6.18,1.6223,5.5,5
Brevis,0.8,0.3271,7.0,5.0,2.0,5.8,0.745,5.6,5
Brevis,0.83,0.7721,14.0,6.2,7.8,8.0167,3.0564,6.55,6
Brevis,0.67,0.1903,10.3,6.3,4.0,7.8667,2.1362,7.0,3
Brevis,0.83,0.1691,6.5,5.3,1.2,5.6833,0.5269,5.4,6
Brevis,0.8,0.5977,8.0,4.6,3.4,5.94,1.2837,5.9,5
Brevis,0.8,0.2599,8.5,6.0,2.5,7.14,0.9965,6.7,5
Brevis,0.6,0.4661,9.5,5.8,3.7,7.32,1.545,6.8,5
Brevis,0.8,0.0867,8.0,6.0,2.0,7.08,0.8927,7.3,5
Brevis,0.67,0.0555,8.8,6.5,2.3,7.3333,1.2741,6.7,3
Brevis,0.67,0.4342,8.2,5.2,3.0,6.2167,1.0439,6.0,6
Brevis,1.0,0.5889,8.0,5.0,3.0,6.06,1.2522,5.8,5
Brevis,1.0,0.3767,5.8,3.8,2.0,5.02,0.743,5.2,5
Brevis,1.0,0.1234,7.3,6.0,1.3,6.45,0.6137,6.25,4
Brevis,0.8,0.4586,8.3,5.2,3.1,6.02,1.3142,5.3,5
Brevis,0.8,0.5962,8.6,5.0,3.6,6.54,1.3557,6.2,5
Brevis,0.67,0.1365,7.8,6.0,1.8,6.8,0.9165,6.6,3
Brevis,1.0,0.0846,6.2,5.0,1.2,5.75,0.526,5.9,4
Brevis,1.0,0.3436,6.1,4.5,1.6,5.02,0.6573,4.9,5
Brevis,1.0,0.2073,7.3,5.2,2.1,5.95,0.9256,5.65,4
Brevis,0.67,0.3857,7.0,4.2,2.8,5.3667,1.4572,4.9,3
Brevis,1.0,0.1879,6.5,5.0,1.5,5.8,0.6272,5.85,4
Brevis,0.67,0.5843,8.3,4.4,3.9,6.2167,1.4428,5.9,6
Brevis,0.75,0.497,8.3,4.9,3.4,6.6,1.3904,6.6,4
Brevis,0.8,0.4453,8.0,5.0,3.0,6.34,1.2239,5.8,5
Brevis,0.75,0.4534,7.0,4.5,2.5,5.725,1.0243,5.7,4
Brevis,0.6,0.0885,6.5,5.5,1.0,6.0,0.4301,6.2,5
Brevis,1.0,0.1164,6.8,5.0,1.8,6.06,0.805,6.5,5
Brevis,1.0,0.0183,6.4,6.0,0.4,6.16,0.1673,6.2,5
Brevis,0.8,0.2012,7.0,5.4,1.6,5.98,0.634,6.0,5
Brevis,0.5,0.3967,9.5,5.5,4.0,7.825,1.6761,8.15,4
Brevis,0.75,0.0596,8.6,6.7,1.9,7.75,0.9037,7.85,4
Brevis,0.8,0.5251,8.5,4.8,3.7,6.12,1.4132,5.9,5
Brevis,0.8,0.5204,7.7,5.0,2.7,6.02,1.1234,5.6,5
Brevis,0.83,0.748,8.5,4.8,3.7,6.0833,1.5065,5.4,6
Brevis,1.0,0.3798,6.7,4.3,2.4,5.75,1.0214,6.0,4
Brevis,1.0,0.0488,8.5,7.5,1.0,7.875,0.4787,7.75,4
Brevis,0.8,0.3664,8.5,5.3,3.2,6.18,1.3255,5.7,5
Brevis,0.6,0.7594,8.0,4.2,3.8,5.92,1.4856,5.3,5
Brevis,0.6,0.508,6.5,4.0,2.5,5.08,0.8983,5.0,5
Brevis,1.0,0.0583,5.7,5.0,0.7,5.3333,0.3512,5.3,3
Brevis,1.0,0.0001,9.0,9.0,0.0,9.0,,9.0,1
Brevis,0.75,0.4762,12.0,6.2,5.8,9.125,2.3712,9.15,4
Brevis,1.0,0.0524,6.5,5.3,1.2,5.9333,0.4502,5.85,6
Brevis,0.8,0.5457,9.8,5.7,4.1,7.38,1.6991,7.3,5
Brevis,1.0,0.3176,11.5,8.0,3.5,9.75,2.4749,9.75,2
Brevis,0.75,0.6345,11.9,5.2,6.7,7.7,2.9405,6.85,4
Brevis,0.67,0.0152,7.8,7.2,0.6,7.5333,0.3055,7.6,3
Brevis,0.67,0.0705,11.2,5.5,5.7,7.4667,3.2347,5.7,3
Brevis,0.67,0.141,9.7,7.3,2.4,8.5333,1.2014,8.6,3
Brevis,0.75,0.0669,11.9,7.0,4.9,8.275,2.4185,7.1,4
Brevis,0.83,0.5938,9.1,4.3,4.8,6.9167,1.8192,7.45,6
Brevis,0.75,0.3823,11.0,5.9,5.1,7.5,2.3819,6.55,4
Brevis,1.0,0.5034,8.5,4.9,3.6,6.35,1.533,6.0,4
Brevis,0.5,0.5716,11.5,5.2,6.3,8.35,4.4548,8.35,2
Brevis,0.67,0.2306,10.1,6.0,4.1,7.6333,2.1733,6.8,3
Brevis,1.0,0.1749,10.8,9.1,1.7,9.95,1.2021,9.95,2
Brevis,1.0,0.0676,7.3,7.0,0.3,7.15,0.2121,7.15,2
Brevis,1.0,0.4115,10.8,6.8,4.0,8.8,2.8284,8.8,2
Brevis,1.0,0.3435,6.8,5.0,1.8,5.6,0.7348,5.2,5
Brevis,1.0,0.4224,8.3,5.0,3.3,6.16,1.2661,6.0,5
Brevis,1.0,0.0001,5.5,5.5,0.0,5.5,,5.5,1
Brevis,0.0,0.0001,7.8,7.8,0.0,7.8,,7.8,1
Brevis,0.75,0.1655,11.0,5.5,5.5,7.025,2.655,5.8,4
Brevis,0.0,0.0,11.5,11.5,0.0,11.5,,11.5,1
Brevis,0.75,0.2952,10.3,6.4,3.9,7.825,1.7115,7.3,4
Brevis,1.0,0.2373,8.0,5.6,2.4,6.7,1.2124,6.5,3
Brevis,0.83,0.1433,10.1,5.5,4.6,6.6,1.7263,6.0,6
Brevis,0.67,0.2753,12.6,6.3,6.3,8.8,3.3451,7.5,3
Brevis,0.67,0.3748,11.7,6.5,5.2,9.0,2.6058,8.8,3
Brevis,1.0,0.1157,7.3,5.8,1.5,6.6333,0.7638,6.8,3
Brevis,0.6,0.4681,10.2,6.0,4.2,7.68,1.8254,6.8,5
Brevis,0.5,0.2842,12.5,8.8,3.7,10.65,2.6163,10.65,2
Brevis,1.0,0.0001,6.2,6.2,0.0,6.2,,6.2,1
Brevis,0.75,0.5418,12.0,5.6,6.4,7.675,2.9815,6.55,4
Brevis,1.0,0.2204,7.0,5.4,1.6,6.0,0.6364,6.0,5
Brevis,0.75,0.3828,9.2,5.4,3.8,6.85,1.6381,6.4,4
Brevis,1.0,0.2481,6.8,5.0,1.8,5.775,0.9179,5.65,4
Brevis,0.6,0.4401,9.6,5.6,4.0,7.52,1.5547,7.1,5
Brevis,1.0,0.226,9.5,7.8,1.7,8.65,1.2021,8.65,2
Brevis,1.0,0.1241,7.7,5.9,1.8,6.975,0.7719,7.15,4
Brevis,1.0,0.4202,9.1,6.2,2.9,7.65,2.0506,7.65,2
Brevis,0.5,0.163,9.4,8.2,1.2,8.8,0.8485,8.8,2
Brevis,1.0,0.133,9.5,8.5,1.0,9.0,0.7071,9.0,2
Brevis,1.0,0.3444,9.7,7.0,2.7,8.35,1.9092,8.35,2
Brevis,1.0,0.0001,9.8,9.8,0.0,9.8,,9.8,1
Brevis,0.8,0.5637,11.2,5.3,5.9,7.08,2.37,6.3,5
Brevis,0.8,0.4219,8.0,5.3,2.7,6.44,1.0359,6.3,5
Brevis,0.6,0.6487,11.3,5.8,5.5,7.98,2.2665,6.8,5
Brevis,0.5,0.2438,13.3,6.5,6.8,10.925,3.0314,11.95,4
Brevis,0.0,0.0,15.2,15.2,0.0,15.2,,15.2,1
Brevis,1.0,0.0,12.8,12.8,0.0,12.8,,12.8,1
Brevis,0.67,0.0117,12.9,11.3,1.6,11.9,0.8718,11.5,3
Brevis,0.33,0.366,14.0,7.3,6.7,10.7333,3.3531,10.9,3
Brevis,0.0,0.1093,12.4,11.0,1.4,11.7,0.9899,11.7,2
Brevis,0.5,0.1488,14.2,11.7,2.5,12.95,1.7678,12.95,2
Brevis,0.0,0.0,12.7,12.7,0.0,12.7,,12.7,1
Brevis,0.0,0.0,14.4,14.4,0.0,14.4,,14.4,1
Brevis,0.67,0.356,16.0,7.3,8.7,11.1,4.4531,10.0,3
Brevis,0.0,0.0,14.7,14.7,0.0,14.7,,14.7,1
Brevis,0.5,0.2366,13.7,10.0,3.7,11.85,2.6163,11.85,2
Brevis,0.5,0.1818,11.2,9.3,1.9,10.25,1.3435,10.25,2
Brevis,0.67,0.04,14.8,10.8,4.0,12.2667,2.203,11.2,3
Brevis,0.0,0.2216,14.9,10.8,4.1,12.85,2.8991,12.85,2
Brevis,0.67,0.0,11.2,10.4,0.8,10.9333,0.4619,11.2,3
Brevis,0.0,0.0,15.5,15.5,0.0,15.5,,15.5,1
Brevis,0.0,0.0,13.7,13.7,0.0,13.7,,13.7,1
Brevis,0.0,0.0,13.2,13.2,0.0,13.2,,13.2,1
Brevis,0.0,0.0,15.3,15.3,0.0,15.3,,15.3,1
Brevis,0.0,0.0,13.0,13.0,0.0,13.0,,13.0,1
Brevis,0.0,0.0,14.7,14.7,0.0,14.7,,14.7,1
Brevis,0.0,0.0994,13.9,12.3,1.6,13.1,1.1314,13.1,2
Brevis,0.0,0.0,14.5,14.5,0.0,14.5,,14.5,1
Brevis,1.0,0.3174,11.0,7.8,3.2,9.4,2.2627,9.4,2
Brevis,0.5,0.0246,12.1,11.8,0.3,11.95,0.2121,11.95,2
Brevis,0.5,0.149,11.7,10.0,1.7,10.85,1.2021,10.85,2
Brevis,0.0,0.0352,14.3,13.7,0.6,14.0,0.4243,14.0,2
Brevis,0.0,0.0,10.5,10.5,0.0,10.5,,10.5,1
Brevis,0.0,0.0,14.7,14.7,0.0,14.7,,14.7,1
Brevis,0.0,0.0,10.7,10.7,0.0,10.7,,10.7,1
Brevis,0.5,0.3127,15.3,9.2,6.1,12.25,4.3134,12.25,2
Brevis,0.83,0.3103,6.84,3.83,3.01,5.87,1.0571,6.16,6
Brevis,1.0,0.5558,8.19,5.08,3.11,6.3,1.2403,6.02,5
Brevis,1.0,0.1763,8.75,4.44,4.31,7.134,1.869,8.05,5
Brevis,1.0,0.1283,8.02,3.99,4.03,6.3633,1.6377,6.455,6
Brevis,0.5,0.0473,6.35,5.63,0.72,5.8775,0.3271,5.765,4
Brevis,1.0,0.1947,7.5,4.13,3.37,6.3833,1.19,6.52,6
Brevis,1.0,0.1278,11.2,8.42,2.78,9.222,1.1361,8.83,5
Brevis,0.33,0.0715,9.02,6.72,2.3,8.1567,1.2526,8.73,3
Brevis,0.5,0.3241,9.35,5.99,3.36,7.8,1.3803,7.93,4
Brevis,0.6,0.1519,13.03,8.67,4.36,11.172,1.6997,11.65,5
Brevis,0.8,0.0424,8.34,6.04,2.3,7.328,0.9675,7.04,5
Brevis,0.6,0.0418,8.13,7.12,1.01,7.686,0.364,7.74,5
Brevis,0.25,0.0718,11.72,8.86,2.86,10.6,1.2524,10.91,4
Brevis,0.17,0.3579,8.33,5.78,2.55,6.705,0.9286,6.63,6
Brevis,0.75,0.1215,7.29,5.13,2.16,6.4325,0.9762,6.655,4
Brevis,0.75,0.6358,8.54,4.58,3.96,6.5275,1.663,6.495,4
Brevis,0.4,0.225,10.87,7.55,3.32,9.12,1.194,8.92,5
Brevis,0.33,0.3536,7.15,3.16,3.99,5.6867,2.1973,6.75,3
Brevis,0.0,0.031,5.85,5.19,0.66,5.5867,0.3496,5.72,3
Brevis,0.0,0.3856,8.46,6.16,2.3,7.31,1.6263,7.31,2
Brevis,0.0,0.2317,7.41,6.35,1.06,6.88,0.7495,6.88,2
Brevis,0.5,0.0419,8.85,7.1,1.75,8.285,0.8009,8.595,4
Brevis,0.75,0.1373,9.24,4.34,4.9,7.455,2.2652,8.12,4
Brevis,0.5,0.1661,8.97,5.03,3.94,7.4325,1.805,7.865,4
Brevis,0.75,0.0232,8.41,7.52,0.89,7.81,0.4067,7.655,4
Brevis,0.6,0.3996,13.72,7.5,6.22,10.378,2.6586,11.14,5
Brevis,0.67,0.0987,8.34,5.8,2.54,7.4833,0.9213,7.78,6
Brevis,1.0,0.2061,8.43,5.13,3.3,7.32,1.3081,7.89,5
Brevis,0.8,0.5013,7.32,4.55,2.77,5.868,0.9902,5.73,5
Brevis,0.75,0.0016,11.18,10.62,0.56,10.965,0.2568,11.03,4
Brevis,0.8,0.259,12.6,7.76,4.84,10.35,1.8112,10.49,5
Brevis,0.5,0.0577,5.2,5.07,0.13,5.135,0.0919,5.135,2
Brevis,1.0,0.1119,9.71,7.25,2.46,8.47,1.2026,8.46,4
Brevis,0.6,0.0722,11.65,7.29,4.36,9.81,1.8746,10.15,5
Brevis,0.5,0.0147,11.68,8.21,3.47,10.695,1.6658,11.445,4
Brevis,0.83,0.4865,9.52,4.12,5.4,7.23,2.2355,8.15,6
Brevis,0.5,0.1816,9.87,3.32,6.55,7.64,3.0273,8.685,4
Brevis,0.0,0.1324,9.18,8.25,0.93,8.715,0.6576,8.715,2
Brevis,0.25,0.4806,9.68,5.58,4.1,7.495,1.7052,7.36,4
Brevis,0.0,0.2303,13.4,8.64,4.76,10.83,1.9585,10.64,4
Brevis,0.5,0.0452,9.6,6.94,2.66,8.5925,1.2283,8.915,4
Brevis,0.0,0.0048,11.29,8.9,2.39,10.645,1.1654,11.195,4
Brevis,0.67,0.5092,9.65,5.65,4.0,7.3917,1.4319,7.12,6
